19:24:26.623 INFO  manager.ApplicationManager - All test start in ChromeDriver
19:24:40.908 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: b
19:24:40.931 INFO  manager.MyListener - The element with locator --> By.cssSelector: b <-- was found
19:24:40.974 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: h2
19:24:41.321 INFO  manager.MyListener - The element with locator --> By.cssSelector: h2 <-- was found
19:24:41.353 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: h3
19:24:41.373 INFO  manager.MyListener - The element with locator --> By.cssSelector: h3 <-- was found
19:24:41.407 INFO  tests.TestBase - Start test -->addNewContactSuccessDataProviderCSV
19:24:41.408 INFO  manager.MyListener - 'Start find' element --> By.xpath: //button[text()='Sign Out']
19:24:41.434 INFO  manager.MyListener - The element with locator --> By.xpath: //button[text()='Sign Out'] <-- was found
19:24:41.434 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: [href='/add']
19:24:41.447 INFO  manager.MyListener - The element with locator --> By.cssSelector: [href='/add'] <-- was found
19:24:41.488 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: [placeholder='Name']
19:24:41.512 INFO  manager.MyListener - The element with locator --> By.cssSelector: [placeholder='Name'] <-- was found
19:24:41.620 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: [placeholder='Last Name']
19:24:41.634 INFO  manager.MyListener - The element with locator --> By.cssSelector: [placeholder='Last Name'] <-- was found
19:24:41.744 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: [placeholder='Phone']
19:24:41.760 INFO  manager.MyListener - The element with locator --> By.cssSelector: [placeholder='Phone'] <-- was found
19:24:41.883 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: [placeholder='email']
19:24:41.902 INFO  manager.MyListener - The element with locator --> By.cssSelector: [placeholder='email'] <-- was found
19:24:42.034 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: [placeholder='Address']
19:24:42.050 INFO  manager.MyListener - The element with locator --> By.cssSelector: [placeholder='Address'] <-- was found
19:24:42.162 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: [placeholder='description']
19:24:42.176 INFO  manager.MyListener - The element with locator --> By.cssSelector: [placeholder='description'] <-- was found
19:24:42.284 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: [placeholder='description']
19:24:42.298 INFO  manager.MyListener - The element with locator --> By.cssSelector: [placeholder='description'] <-- was found
19:24:42.347 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: b
19:24:42.357 INFO  manager.MyListener - The element with locator --> By.cssSelector: b <-- was found
19:24:42.394 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: h2
19:24:42.652 INFO  manager.MyListener - The element with locator --> By.cssSelector: h2 <-- was found
19:24:42.694 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: h3
19:24:42.714 INFO  manager.MyListener - The element with locator --> By.cssSelector: h3 <-- was found
19:24:42.758 INFO  tests.TestBase - Start test -->addNewContactSuccessDataProviderCSV
19:24:42.762 INFO  manager.MyListener - 'Start find' element --> By.xpath: //button[text()='Sign Out']
19:24:42.775 INFO  manager.MyListener - The element with locator --> By.xpath: //button[text()='Sign Out'] <-- was found
19:24:42.776 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: [href='/add']
19:24:42.790 INFO  manager.MyListener - The element with locator --> By.cssSelector: [href='/add'] <-- was found
19:24:42.826 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: [placeholder='Name']
19:24:42.854 INFO  manager.MyListener - The element with locator --> By.cssSelector: [placeholder='Name'] <-- was found
19:24:42.979 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: [placeholder='Last Name']
19:24:42.990 INFO  manager.MyListener - The element with locator --> By.cssSelector: [placeholder='Last Name'] <-- was found
19:24:43.102 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: [placeholder='Phone']
19:24:43.121 INFO  manager.MyListener - The element with locator --> By.cssSelector: [placeholder='Phone'] <-- was found
19:24:43.235 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: [placeholder='email']
19:24:43.255 INFO  manager.MyListener - The element with locator --> By.cssSelector: [placeholder='email'] <-- was found
19:24:43.388 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: [placeholder='Address']
19:24:43.410 INFO  manager.MyListener - The element with locator --> By.cssSelector: [placeholder='Address'] <-- was found
19:24:43.521 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: [placeholder='description']
19:24:43.532 INFO  manager.MyListener - The element with locator --> By.cssSelector: [placeholder='description'] <-- was found
19:24:43.672 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: [placeholder='description']
19:24:43.692 INFO  manager.MyListener - The element with locator --> By.cssSelector: [placeholder='description'] <-- was found
19:24:43.720 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: b
19:24:43.751 INFO  manager.MyListener - The element with locator --> By.cssSelector: b <-- was found
19:24:43.794 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: h2
19:24:44.062 INFO  manager.MyListener - The element with locator --> By.cssSelector: h2 <-- was found
19:24:44.134 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: h3
19:24:44.154 INFO  manager.MyListener - The element with locator --> By.cssSelector: h3 <-- was found
