19:28:06.955 INFO  manager.ApplicationManager - All test start in ChromeDriver
19:28:22.709 INFO  manager.MyListener - The element with locator --> By.cssSelector: [placeholder='email'] <-- was found
19:28:22.830 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: [placeholder='Address']
19:28:22.858 INFO  manager.MyListener - The element with locator --> By.cssSelector: [placeholder='Address'] <-- was found
19:28:22.988 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: [placeholder='description']
19:28:23.013 INFO  manager.MyListener - The element with locator --> By.cssSelector: [placeholder='description'] <-- was found
19:28:23.142 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: [placeholder='description']
19:28:23.164 INFO  manager.MyListener - The element with locator --> By.cssSelector: [placeholder='description'] <-- was found
19:28:23.192 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: b
19:28:23.222 INFO  manager.MyListener - The element with locator --> By.cssSelector: b <-- was found
19:28:23.263 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: h2
19:28:23.526 INFO  manager.MyListener - The element with locator --> By.cssSelector: h2 <-- was found
19:28:23.592 INFO  manager.MyListener - 'Start find' element --> By.cssSelector: h3
19:28:23.615 INFO  manager.MyListener - The element with locator --> By.cssSelector: h3 <-- was found
